statename,districtname,crop,cropyear,season,area,production,statenorm,districtnorm,yieldcalc
Uttarakhand,CHAMPAWAT,other oilseeds,2010,Kharif,28.0,11.0,uttarakhand,champawat,0.39285714285714285
Uttarakhand,CHAMPAWAT,Ragi,2010,Kharif,5858.0,8030.0,uttarakhand,champawat,1.3707750085353363
Uttarakhand,CHAMPAWAT,Rice,2010,Kharif,7216.0,7455.0,uttarakhand,champawat,1.0331208425720622
Uttarakhand,CHAMPAWAT,Sesamum,2010,Kharif,43.0,8.0,uttarakhand,champawat,0.18604651162790697
Uttarakhand,CHAMPAWAT,Urad,2010,Kharif,310.0,181.0,uttarakhand,champawat,0.5838709677419355
Uttarakhand,CHAMPAWAT,Barley,2010,Rabi,929.0,1102.0,uttarakhand,champawat,1.186221743810549
Uttarakhand,CHAMPAWAT,Gram,2010,Rabi,6.0,4.0,uttarakhand,champawat,0.6666666666666666
Uttarakhand,CHAMPAWAT,Maize,2010,Rabi,10.0,16.0,uttarakhand,champawat,1.6
Uttarakhand,CHAMPAWAT,Masoor,2010,Rabi,719.0,528.0,uttarakhand,champawat,0.7343532684283728
Uttarakhand,CHAMPAWAT,Other  Rabi pulses,2010,Rabi,4.0,2.0,uttarakhand,champawat,0.5
Uttarakhand,CHAMPAWAT,Other Cereals & Millets,2010,Rabi,76.0,87.0,uttarakhand,champawat,1.144736842105263
Uttarakhand,CHAMPAWAT,other oilseeds,2010,Rabi,1.0,1.0,uttarakhand,champawat,1.0
Uttarakhand,CHAMPAWAT,Peas & beans (Pulses),2010,Rabi,21.0,17.0,uttarakhand,champawat,0.8095238095238095
Uttarakhand,CHAMPAWAT,Potato,2010,Rabi,164.0,2678.0,uttarakhand,champawat,16.329268292682926
Uttarakhand,CHAMPAWAT,Rapeseed &Mustard,2010,Rabi,484.0,413.0,uttarakhand,champawat,0.8533057851239669
Uttarakhand,CHAMPAWAT,Rice,2010,Rabi,10.0,,uttarakhand,champawat,
Uttarakhand,CHAMPAWAT,Urad,2010,Rabi,2.0,1.0,uttarakhand,champawat,0.5
Uttarakhand,CHAMPAWAT,Wheat,2010,Rabi,9435.0,11861.0,uttarakhand,champawat,1.2571277159512453
Uttarakhand,CHAMPAWAT,Dry ginger,2010,Whole Year,479.0,3802.0,uttarakhand,champawat,7.937369519832985
Uttarakhand,CHAMPAWAT,Garlic,2010,Whole Year,144.0,184.0,uttarakhand,champawat,1.2777777777777777
Uttarakhand,CHAMPAWAT,Onion,2010,Whole Year,186.0,1396.0,uttarakhand,champawat,7.505376344086022
Uttarakhand,CHAMPAWAT,Sugarcane,2010,Whole Year,2.0,125.0,uttarakhand,champawat,62.5
Uttarakhand,CHAMPAWAT,Turmeric,2010,Whole Year,53.0,99.0,uttarakhand,champawat,1.8679245283018868
Uttarakhand,DEHRADUN,Arhar/Tur,2010,Kharif,235.0,208.0,uttarakhand,dehradun,0.8851063829787233
Uttarakhand,DEHRADUN,Groundnut,2010,Kharif,128.0,138.0,uttarakhand,dehradun,1.078125
Uttarakhand,DEHRADUN,Horse-gram,2010,Kharif,722.0,614.0,uttarakhand,dehradun,0.850415512465374
Uttarakhand,DEHRADUN,Maize,2010,Kharif,9540.0,17522.0,uttarakhand,dehradun,1.8366876310272537
Uttarakhand,DEHRADUN,Moth,2010,Kharif,5.0,2.0,uttarakhand,dehradun,0.4
Uttarakhand,DEHRADUN,Other Cereals & Millets,2010,Kharif,1646.0,1457.0,uttarakhand,dehradun,0.8851761846901579
Uttarakhand,DEHRADUN,Other Kharif pulses,2010,Kharif,1030.0,1094.0,uttarakhand,dehradun,1.062135922330097
Uttarakhand,DEHRADUN,other oilseeds,2010,Kharif,69.0,31.0,uttarakhand,dehradun,0.4492753623188406
Uttarakhand,DEHRADUN,Ragi,2010,Kharif,1902.0,3191.0,uttarakhand,dehradun,1.677707676130389
Uttarakhand,DEHRADUN,Rice,2010,Kharif,11193.0,21827.0,uttarakhand,dehradun,1.9500580720092915
Uttarakhand,DEHRADUN,Sesamum,2010,Kharif,136.0,30.0,uttarakhand,dehradun,0.22058823529411764
Uttarakhand,DEHRADUN,Soyabean,2010,Kharif,14.0,12.0,uttarakhand,dehradun,0.8571428571428571
Uttarakhand,DEHRADUN,Urad,2010,Kharif,575.0,372.0,uttarakhand,dehradun,0.6469565217391304
Uttarakhand,DEHRADUN,Barley,2010,Rabi,746.0,1491.0,uttarakhand,dehradun,1.9986595174262736
Uttarakhand,DEHRADUN,Gram,2010,Rabi,30.0,22.0,uttarakhand,dehradun,0.7333333333333333
Uttarakhand,DEHRADUN,Masoor,2010,Rabi,410.0,286.0,uttarakhand,dehradun,0.697560975609756
Uttarakhand,DEHRADUN,Other  Rabi pulses,2010,Rabi,4.0,2.0,uttarakhand,dehradun,0.5
Uttarakhand,DEHRADUN,other oilseeds,2010,Rabi,689.0,413.0,uttarakhand,dehradun,0.5994194484760522
Uttarakhand,DEHRADUN,Peas & beans (Pulses),2010,Rabi,191.0,134.0,uttarakhand,dehradun,0.7015706806282722
Uttarakhand,DEHRADUN,Potato,2010,Rabi,667.0,14721.0,uttarakhand,dehradun,22.07046476761619
Uttarakhand,DEHRADUN,Rapeseed &Mustard,2010,Rabi,353.0,211.0,uttarakhand,dehradun,0.5977337110481586
Uttarakhand,DEHRADUN,Wheat,2010,Rabi,20956.0,48703.0,uttarakhand,dehradun,2.324059935102119
Uttarakhand,DEHRADUN,Dry ginger,2010,Whole Year,567.0,6036.0,uttarakhand,dehradun,10.645502645502646
Uttarakhand,DEHRADUN,Garlic,2010,Whole Year,44.0,86.0,uttarakhand,dehradun,1.9545454545454546
Uttarakhand,DEHRADUN,Onion,2010,Whole Year,42.0,256.0,uttarakhand,dehradun,6.095238095238095
Uttarakhand,DEHRADUN,Sugarcane,2010,Whole Year,4546.0,266850.0,uttarakhand,dehradun,58.69995600527937
Uttarakhand,DEHRADUN,Turmeric,2010,Whole Year,5.0,10.0,uttarakhand,dehradun,2.0
Uttarakhand,HARIDWAR,Arhar/Tur,2010,Kharif,1.0,,uttarakhand,haridwar,
Uttarakhand,HARIDWAR,Groundnut,2010,Kharif,1048.0,1135.0,uttarakhand,haridwar,1.0830152671755726
Uttarakhand,HARIDWAR,Maize,2010,Kharif,838.0,1556.0,uttarakhand,haridwar,1.8568019093078758
Uttarakhand,HARIDWAR,Rice,2010,Kharif,18237.0,29285.0,uttarakhand,haridwar,1.6058013927729342
Uttarakhand,HARIDWAR,Sesamum,2010,Kharif,300.0,64.0,uttarakhand,haridwar,0.21333333333333335
Uttarakhand,HARIDWAR,Urad,2010,Kharif,63.0,27.0,uttarakhand,haridwar,0.42857142857142855
Uttarakhand,HARIDWAR,Barley,2010,Rabi,17.0,34.0,uttarakhand,haridwar,2.0
Uttarakhand,HARIDWAR,Gram,2010,Rabi,3.0,2.0,uttarakhand,haridwar,0.6666666666666666
Uttarakhand,HARIDWAR,Maize,2010,Rabi,16.0,30.0,uttarakhand,haridwar,1.875
Uttarakhand,HARIDWAR,Masoor,2010,Rabi,453.0,366.0,uttarakhand,haridwar,0.8079470198675497
Uttarakhand,HARIDWAR,Moong(Green Gram),2010,Rabi,3.0,2.0,uttarakhand,haridwar,0.6666666666666666
Uttarakhand,HARIDWAR,Other  Rabi pulses,2010,Rabi,3.0,2.0,uttarakhand,haridwar,0.6666666666666666
Uttarakhand,HARIDWAR,other oilseeds,2010,Rabi,41.0,32.0,uttarakhand,haridwar,0.7804878048780488
Uttarakhand,HARIDWAR,Peas & beans (Pulses),2010,Rabi,45.0,35.0,uttarakhand,haridwar,0.7777777777777778
Uttarakhand,HARIDWAR,Potato,2010,Rabi,163.0,2588.0,uttarakhand,haridwar,15.877300613496933
Uttarakhand,HARIDWAR,Rapeseed &Mustard,2010,Rabi,764.0,596.0,uttarakhand,haridwar,0.7801047120418848
Uttarakhand,HARIDWAR,Rice,2010,Rabi,16.0,38.0,uttarakhand,haridwar,2.375
Uttarakhand,HARIDWAR,Urad,2010,Rabi,167.0,95.0,uttarakhand,haridwar,0.5688622754491018
Uttarakhand,HARIDWAR,Wheat,2010,Rabi,45410.0,116064.0,uttarakhand,haridwar,2.555912794538648
Uttarakhand,HARIDWAR,Sugarcane,2010,Whole Year,68331.0,4120359.0,uttarakhand,haridwar,60.299995609606185
Uttarakhand,HARIDWAR,Tobacco,2010,Whole Year,3.0,8.0,uttarakhand,haridwar,2.6666666666666665
Uttarakhand,HARIDWAR,Turmeric,2010,Whole Year,1.0,2.0,uttarakhand,haridwar,2.0
Uttarakhand,NAINITAL,Arhar/Tur,2010,Kharif,2.0,2.0,uttarakhand,nainital,1.0
Uttarakhand,NAINITAL,Groundnut,2010,Kharif,76.0,80.0,uttarakhand,nainital,1.0526315789473684
Uttarakhand,NAINITAL,Horse-gram,2010,Kharif,866.0,659.0,uttarakhand,nainital,0.7609699769053118
Uttarakhand,NAINITAL,Maize,2010,Kharif,5404.0,9116.0,uttarakhand,nainital,1.686898593634345
Uttarakhand,NAINITAL,Moong(Green Gram),2010,Kharif,2.0,1.0,uttarakhand,nainital,0.5
Uttarakhand,NAINITAL,Moth,2010,Kharif,17.0,7.0,uttarakhand,nainital,0.4117647058823529
Uttarakhand,NAINITAL,Other Cereals & Millets,2010,Kharif,467.0,646.0,uttarakhand,nainital,1.3832976445396146
Uttarakhand,NAINITAL,Other Kharif pulses,2010,Kharif,554.0,483.0,uttarakhand,nainital,0.871841155234657
Uttarakhand,NAINITAL,Potato,2010,Kharif,1038.0,7459.0,uttarakhand,nainital,7.1859344894026975
Uttarakhand,NAINITAL,Ragi,2010,Kharif,2914.0,3719.0,uttarakhand,nainital,1.2762525737817434
Uttarakhand,NAINITAL,Rice,2010,Kharif,12543.0,29300.0,uttarakhand,nainital,2.3359642828669376
Uttarakhand,NAINITAL,Sesamum,2010,Kharif,15.0,3.0,uttarakhand,nainital,0.2
Uttarakhand,NAINITAL,Soyabean,2010,Kharif,5443.0,10185.0,uttarakhand,nainital,1.8712107293771818
Uttarakhand,NAINITAL,Urad,2010,Kharif,1023.0,773.0,uttarakhand,nainital,0.7556207233626588
Uttarakhand,NAINITAL,Barley,2010,Rabi,912.0,1380.0,uttarakhand,nainital,1.513157894736842
Uttarakhand,NAINITAL,Gram,2010,Rabi,425.0,370.0,uttarakhand,nainital,0.8705882352941177
Uttarakhand,NAINITAL,Masoor,2010,Rabi,376.0,216.0,uttarakhand,nainital,0.574468085106383
Uttarakhand,NAINITAL,Other  Rabi pulses,2010,Rabi,1.0,1.0,uttarakhand,nainital,1.0
Uttarakhand,NAINITAL,Other Cereals & Millets,2010,Rabi,2.0,2.0,uttarakhand,nainital,1.0
Uttarakhand,NAINITAL,other oilseeds,2010,Rabi,24.0,20.0,uttarakhand,nainital,0.8333333333333334
Uttarakhand,NAINITAL,Peas & beans (Pulses),2010,Rabi,122.0,104.0,uttarakhand,nainital,0.8524590163934426
Uttarakhand,NAINITAL,Potato,2010,Rabi,1229.0,13558.0,uttarakhand,nainital,11.03173311635476
Uttarakhand,NAINITAL,Rapeseed &Mustard,2010,Rabi,613.0,837.0,uttarakhand,nainital,1.3654159869494291
Uttarakhand,NAINITAL,Rice,2010,Rabi,124.0,410.0,uttarakhand,nainital,3.306451612903226
Uttarakhand,NAINITAL,Wheat,2010,Rabi,23947.0,67161.0,uttarakhand,nainital,2.804568421931766
Uttarakhand,NAINITAL,Dry ginger,2010,Whole Year,402.0,4026.0,uttarakhand,nainital,10.014925373134329
Uttarakhand,NAINITAL,Garlic,2010,Whole Year,104.0,143.0,uttarakhand,nainital,1.375
Uttarakhand,NAINITAL,Onion,2010,Whole Year,187.0,1216.0,uttarakhand,nainital,6.502673796791444
Uttarakhand,NAINITAL,Sugarcane,2010,Whole Year,3953.0,247458.0,uttarakhand,nainital,62.600050594485204
Uttarakhand,NAINITAL,Turmeric,2010,Whole Year,91.0,178.0,uttarakhand,nainital,1.956043956043956
Uttarakhand,PAURI GARHWAL,Arhar/Tur,2010,Kharif,437.0,268.0,uttarakhand,pauri garhwal,0.6132723112128147
Uttarakhand,PAURI GARHWAL,Horse-gram,2010,Kharif,1479.0,1124.0,uttarakhand,pauri garhwal,0.7599729546991211
Uttarakhand,PAURI GARHWAL,Maize,2010,Kharif,1952.0,1708.0,uttarakhand,pauri garhwal,0.875
Uttarakhand,PAURI GARHWAL,Other Cereals & Millets,2010,Kharif,16696.0,18265.0,uttarakhand,pauri garhwal,1.0939746046957355
Uttarakhand,PAURI GARHWAL,Other Kharif pulses,2010,Kharif,472.0,322.0,uttarakhand,pauri garhwal,0.6822033898305084
Uttarakhand,PAURI GARHWAL,other oilseeds,2010,Kharif,13.0,6.0,uttarakhand,pauri garhwal,0.46153846153846156
Uttarakhand,PAURI GARHWAL,Potato,2010,Kharif,65.0,580.0,uttarakhand,pauri garhwal,8.923076923076923
Uttarakhand,PAURI GARHWAL,Ragi,2010,Kharif,22794.0,26877.0,uttarakhand,pauri garhwal,1.1791260858120558
Uttarakhand,PAURI GARHWAL,Rice,2010,Kharif,17180.0,18646.0,uttarakhand,pauri garhwal,1.0853317811408614
Uttarakhand,PAURI GARHWAL,Sesamum,2010,Kharif,81.0,16.0,uttarakhand,pauri garhwal,0.19753086419753085
Uttarakhand,PAURI GARHWAL,Soyabean,2010,Kharif,382.0,274.0,uttarakhand,pauri garhwal,0.7172774869109948
Uttarakhand,PAURI GARHWAL,Urad,2010,Kharif,3291.0,2691.0,uttarakhand,pauri garhwal,0.8176845943482224
Uttarakhand,PAURI GARHWAL,Barley,2010,Rabi,5896.0,6382.0,uttarakhand,pauri garhwal,1.082428765264586
Uttarakhand,PAURI GARHWAL,Gram,2010,Rabi,93.0,71.0,uttarakhand,pauri garhwal,0.7634408602150538
Uttarakhand,PAURI GARHWAL,Masoor,2010,Rabi,960.0,508.0,uttarakhand,pauri garhwal,0.5291666666666667
Uttarakhand,PAURI GARHWAL,Other Cereals & Millets,2010,Rabi,5.0,5.0,uttarakhand,pauri garhwal,1.0
Uttarakhand,PAURI GARHWAL,Peas & beans (Pulses),2010,Rabi,46.0,26.0,uttarakhand,pauri garhwal,0.5652173913043478
Uttarakhand,PAURI GARHWAL,Potato,2010,Rabi,378.0,3386.0,uttarakhand,pauri garhwal,8.957671957671957
Uttarakhand,PAURI GARHWAL,Rapeseed &Mustard,2010,Rabi,1203.0,674.0,uttarakhand,pauri garhwal,0.5602660016625104
Uttarakhand,PAURI GARHWAL,Wheat,2010,Rabi,28243.0,32893.0,uttarakhand,pauri garhwal,1.164642566299614
Uttarakhand,PAURI GARHWAL,Dry ginger,2010,Whole Year,78.0,509.0,uttarakhand,pauri garhwal,6.5256410256410255
Uttarakhand,PAURI GARHWAL,Garlic,2010,Whole Year,88.0,130.0,uttarakhand,pauri garhwal,1.4772727272727273
Uttarakhand,PAURI GARHWAL,Onion,2010,Whole Year,502.0,2536.0,uttarakhand,pauri garhwal,5.051792828685259
Uttarakhand,PAURI GARHWAL,Turmeric,2010,Whole Year,1.0,2.0,uttarakhand,pauri garhwal,2.0
Uttarakhand,PITHORAGARH,Arhar/Tur,2010,Kharif,5.0,4.0,uttarakhand,pithoragarh,0.8
Uttarakhand,PITHORAGARH,Horse-gram,2010,Kharif,756.0,989.0,uttarakhand,pithoragarh,1.3082010582010581
Uttarakhand,PITHORAGARH,Maize,2010,Kharif,3038.0,3494.0,uttarakhand,pithoragarh,1.1500987491770902
Uttarakhand,PITHORAGARH,Other Cereals & Millets,2010,Kharif,1902.0,1818.0,uttarakhand,pithoragarh,0.9558359621451105
Uttarakhand,PITHORAGARH,Other Kharif pulses,2010,Kharif,2288.0,2324.0,uttarakhand,pithoragarh,1.0157342657342658
Uttarakhand,PITHORAGARH,other oilseeds,2010,Kharif,246.0,177.0,uttarakhand,pithoragarh,0.7195121951219512
Uttarakhand,PITHORAGARH,Potato,2010,Kharif,440.0,2734.0,uttarakhand,pithoragarh,6.213636363636364
Uttarakhand,PITHORAGARH,Ragi,2010,Kharif,8193.0,11538.0,uttarakhand,pithoragarh,1.4082753570120834
Uttarakhand,PITHORAGARH,Rice,2010,Kharif,22525.0,28454.0,uttarakhand,pithoragarh,1.2632186459489456
Uttarakhand,PITHORAGARH,Sesamum,2010,Kharif,51.0,13.0,uttarakhand,pithoragarh,0.2549019607843137
Uttarakhand,PITHORAGARH,Soyabean,2010,Kharif,690.0,1059.0,uttarakhand,pithoragarh,1.5347826086956522
Uttarakhand,PITHORAGARH,Urad,2010,Kharif,663.0,525.0,uttarakhand,pithoragarh,0.7918552036199095
Uttarakhand,PITHORAGARH,Barley,2010,Rabi,3347.0,4538.0,uttarakhand,pithoragarh,1.3558410516880788
Uttarakhand,PITHORAGARH,Gram,2010,Rabi,36.0,21.0,uttarakhand,pithoragarh,0.5833333333333334
Uttarakhand,PITHORAGARH,Masoor,2010,Rabi,4196.0,3462.0,uttarakhand,pithoragarh,0.825071496663489
Uttarakhand,PITHORAGARH,Other  Rabi pulses,2010,Rabi,16.0,9.0,uttarakhand,pithoragarh,0.5625
Uttarakhand,PITHORAGARH,Other Cereals & Millets,2010,Rabi,118.0,142.0,uttarakhand,pithoragarh,1.2033898305084745
Uttarakhand,PITHORAGARH,other oilseeds,2010,Rabi,11.0,3.0,uttarakhand,pithoragarh,0.2727272727272727
Uttarakhand,PITHORAGARH,Peas & beans (Pulses),2010,Rabi,64.0,35.0,uttarakhand,pithoragarh,0.546875
Uttarakhand,PITHORAGARH,Potato,2010,Rabi,560.0,6951.0,uttarakhand,pithoragarh,12.4125
Uttarakhand,PITHORAGARH,Rapeseed &Mustard,2010,Rabi,541.0,160.0,uttarakhand,pithoragarh,0.2957486136783734
Uttarakhand,PITHORAGARH,Wheat,2010,Rabi,24540.0,33734.0,uttarakhand,pithoragarh,1.3746536267318663
Uttarakhand,PITHORAGARH,Dry ginger,2010,Whole Year,108.0,702.0,uttarakhand,pithoragarh,6.5
Uttarakhand,PITHORAGARH,Garlic,2010,Whole Year,255.0,338.0,uttarakhand,pithoragarh,1.3254901960784313
Uttarakhand,PITHORAGARH,Onion,2010,Whole Year,467.0,2105.0,uttarakhand,pithoragarh,4.507494646680942
Uttarakhand,PITHORAGARH,Tobacco,2010,Whole Year,4.0,12.0,uttarakhand,pithoragarh,3.0
Uttarakhand,RUDRA PRAYAG,Arhar/Tur,2010,Kharif,45.0,39.0,uttarakhand,rudra prayag,0.8666666666666667
Uttarakhand,RUDRA PRAYAG,Horse-gram,2010,Kharif,158.0,110.0,uttarakhand,rudra prayag,0.6962025316455697
Uttarakhand,RUDRA PRAYAG,Maize,2010,Kharif,191.0,228.0,uttarakhand,rudra prayag,1.193717277486911
Uttarakhand,RUDRA PRAYAG,Other Cereals & Millets,2010,Kharif,2960.0,4046.0,uttarakhand,rudra prayag,1.366891891891892
Uttarakhand,RUDRA PRAYAG,Other Kharif pulses,2010,Kharif,136.0,108.0,uttarakhand,rudra prayag,0.7941176470588235
Uttarakhand,RUDRA PRAYAG,Potato,2010,Kharif,175.0,1471.0,uttarakhand,rudra prayag,8.405714285714286
Uttarakhand,RUDRA PRAYAG,Ragi,2010,Kharif,6961.0,11832.0,uttarakhand,rudra prayag,1.699755782215199
Uttarakhand,RUDRA PRAYAG,Rice,2010,Kharif,9726.0,14897.0,uttarakhand,rudra prayag,1.531667694838577
Uttarakhand,RUDRA PRAYAG,Sesamum,2010,Kharif,7.0,1.0,uttarakhand,rudra prayag,0.14285714285714285
Uttarakhand,RUDRA PRAYAG,Soyabean,2010,Kharif,57.0,55.0,uttarakhand,rudra prayag,0.9649122807017544
Uttarakhand,RUDRA PRAYAG,Urad,2010,Kharif,233.0,91.0,uttarakhand,rudra prayag,0.3905579399141631
Uttarakhand,RUDRA PRAYAG,Barley,2010,Rabi,1064.0,1578.0,uttarakhand,rudra prayag,1.4830827067669172
Uttarakhand,RUDRA PRAYAG,Masoor,2010,Rabi,43.0,35.0,uttarakhand,rudra prayag,0.813953488372093
Uttarakhand,RUDRA PRAYAG,Peas & beans (Pulses),2010,Rabi,9.0,6.0,uttarakhand,rudra prayag,0.6666666666666666
Uttarakhand,RUDRA PRAYAG,Potato,2010,Rabi,38.0,477.0,uttarakhand,rudra prayag,12.552631578947368
Uttarakhand,RUDRA PRAYAG,Rapeseed &Mustard,2010,Rabi,269.0,143.0,uttarakhand,rudra prayag,0.5315985130111525
Uttarakhand,RUDRA PRAYAG,Wheat,2010,Rabi,10554.0,16347.0,uttarakhand,rudra prayag,1.5488914155770324
Uttarakhand,RUDRA PRAYAG,Garlic,2010,Whole Year,33.0,49.0,uttarakhand,rudra prayag,1.4848484848484849
Uttarakhand,RUDRA PRAYAG,Onion,2010,Whole Year,27.0,150.0,uttarakhand,rudra prayag,5.555555555555555
Uttarakhand,TEHRI GARHWAL,Arhar/Tur,2010,Kharif,831.0,541.0,uttarakhand,tehri garhwal,0.6510228640192539
Uttarakhand,TEHRI GARHWAL,Horse-gram,2010,Kharif,2433.0,1859.0,uttarakhand,tehri garhwal,0.7640772708590218
Uttarakhand,TEHRI GARHWAL,Maize,2010,Kharif,1936.0,2120.0,uttarakhand,tehri garhwal,1.0950413223140496
Uttarakhand,TEHRI GARHWAL,Other Cereals & Millets,2010,Kharif,16489.0,22635.0,uttarakhand,tehri garhwal,1.3727333373764328
Uttarakhand,TEHRI GARHWAL,Other Kharif pulses,2010,Kharif,1005.0,774.0,uttarakhand,tehri garhwal,0.7701492537313432
Uttarakhand,TEHRI GARHWAL,other oilseeds,2010,Kharif,1.0,1.0,uttarakhand,tehri garhwal,1.0
Uttarakhand,TEHRI GARHWAL,Potato,2010,Kharif,500.0,5158.0,uttarakhand,tehri garhwal,10.316
Uttarakhand,TEHRI GARHWAL,Ragi,2010,Kharif,12299.0,17161.0,uttarakhand,tehri garhwal,1.3953166924140175
Uttarakhand,TEHRI GARHWAL,Rice,2010,Kharif,11396.0,16656.0,uttarakhand,tehri garhwal,1.4615654615654616
Uttarakhand,TEHRI GARHWAL,Sesamum,2010,Kharif,257.0,46.0,uttarakhand,tehri garhwal,0.17898832684824903
Uttarakhand,TEHRI GARHWAL,Soyabean,2010,Kharif,491.0,406.0,uttarakhand,tehri garhwal,0.8268839103869654
Uttarakhand,TEHRI GARHWAL,Urad,2010,Kharif,1725.0,1590.0,uttarakhand,tehri garhwal,0.9217391304347826
Uttarakhand,TEHRI GARHWAL,Barley,2010,Rabi,2388.0,2867.0,uttarakhand,tehri garhwal,1.2005862646566163
Uttarakhand,TEHRI GARHWAL,Gram,2010,Rabi,24.0,14.0,uttarakhand,tehri garhwal,0.5833333333333334
Uttarakhand,TEHRI GARHWAL,Masoor,2010,Rabi,977.0,987.0,uttarakhand,tehri garhwal,1.0102354145342887
Uttarakhand,TEHRI GARHWAL,Other Cereals & Millets,2010,Rabi,18.0,21.0,uttarakhand,tehri garhwal,1.1666666666666667
Uttarakhand,TEHRI GARHWAL,other oilseeds,2010,Rabi,7.0,4.0,uttarakhand,tehri garhwal,0.5714285714285714
Uttarakhand,TEHRI GARHWAL,Peas & beans (Pulses),2010,Rabi,128.0,69.0,uttarakhand,tehri garhwal,0.5390625
Uttarakhand,TEHRI GARHWAL,Potato,2010,Rabi,325.0,2595.0,uttarakhand,tehri garhwal,7.984615384615385
Uttarakhand,TEHRI GARHWAL,Rapeseed &Mustard,2010,Rabi,858.0,460.0,uttarakhand,tehri garhwal,0.5361305361305362
Uttarakhand,TEHRI GARHWAL,Wheat,2010,Rabi,23815.0,36932.0,uttarakhand,tehri garhwal,1.5507873189166492
Uttarakhand,TEHRI GARHWAL,Dry ginger,2010,Whole Year,158.0,1559.0,uttarakhand,tehri garhwal,9.867088607594937
Uttarakhand,TEHRI GARHWAL,Garlic,2010,Whole Year,26.0,42.0,uttarakhand,tehri garhwal,1.6153846153846154
Uttarakhand,TEHRI GARHWAL,Onion,2010,Whole Year,126.0,857.0,uttarakhand,tehri garhwal,6.801587301587301
Uttarakhand,UDAM SINGH NAGAR,Groundnut,2010,Kharif,57.0,74.0,uttarakhand,udam singh nagar,1.2982456140350878
Uttarakhand,UDAM SINGH NAGAR,Maize,2010,Kharif,64.0,141.0,uttarakhand,udam singh nagar,2.203125
Uttarakhand,UDAM SINGH NAGAR,Moong(Green Gram),2010,Kharif,100.0,53.0,uttarakhand,udam singh nagar,0.53
Uttarakhand,UDAM SINGH NAGAR,other oilseeds,2010,Kharif,28.0,20.0,uttarakhand,udam singh nagar,0.7142857142857143
Uttarakhand,UDAM SINGH NAGAR,Rice,2010,Kharif,104602.0,257494.0,uttarakhand,udam singh nagar,2.461654652874706
Uttarakhand,UDAM SINGH NAGAR,Sesamum,2010,Kharif,5.0,1.0,uttarakhand,udam singh nagar,0.2
Uttarakhand,UDAM SINGH NAGAR,Soyabean,2010,Kharif,40.0,47.0,uttarakhand,udam singh nagar,1.175
Uttarakhand,UDAM SINGH NAGAR,Urad,2010,Kharif,199.0,116.0,uttarakhand,udam singh nagar,0.5829145728643216
Uttarakhand,UDAM SINGH NAGAR,Barley,2010,Rabi,17.0,28.0,uttarakhand,udam singh nagar,1.6470588235294117
Uttarakhand,UDAM SINGH NAGAR,Gram,2010,Rabi,9.0,6.0,uttarakhand,udam singh nagar,0.6666666666666666
Uttarakhand,UDAM SINGH NAGAR,Maize,2010,Rabi,38.0,84.0,uttarakhand,udam singh nagar,2.210526315789474
Uttarakhand,UDAM SINGH NAGAR,Masoor,2010,Rabi,302.0,174.0,uttarakhand,udam singh nagar,0.5761589403973509
Uttarakhand,UDAM SINGH NAGAR,Moong(Green Gram),2010,Rabi,13.0,7.0,uttarakhand,udam singh nagar,0.5384615384615384
Uttarakhand,UDAM SINGH NAGAR,Other  Rabi pulses,2010,Rabi,5.0,3.0,uttarakhand,udam singh nagar,0.6
Uttarakhand,UDAM SINGH NAGAR,other oilseeds,2010,Rabi,10.0,10.0,uttarakhand,udam singh nagar,1.0
Uttarakhand,UDAM SINGH NAGAR,Peas & beans (Pulses),2010,Rabi,5414.0,5955.0,uttarakhand,udam singh nagar,1.0999261174732176
Uttarakhand,UDAM SINGH NAGAR,Potato,2010,Rabi,316.0,6739.0,uttarakhand,udam singh nagar,21.325949367088608
Uttarakhand,UDAM SINGH NAGAR,Rapeseed &Mustard,2010,Rabi,5484.0,5632.0,uttarakhand,udam singh nagar,1.026987600291758
Uttarakhand,UDAM SINGH NAGAR,Rice,2010,Rabi,15127.0,50055.0,uttarakhand,udam singh nagar,3.308983936008462
Uttarakhand,UDAM SINGH NAGAR,Urad,2010,Rabi,7.0,4.0,uttarakhand,udam singh nagar,0.5714285714285714
Uttarakhand,UDAM SINGH NAGAR,Wheat,2010,Rabi,102068.0,406529.0,uttarakhand,udam singh nagar,3.9829231492730335
Uttarakhand,UDAM SINGH NAGAR,Onion,2010,Whole Year,1.0,5.0,uttarakhand,udam singh nagar,5.0
Uttarakhand,UDAM SINGH NAGAR,Sugarcane,2010,Whole Year,25570.0,1600682.0,uttarakhand,udam singh nagar,62.6
Uttarakhand,UDAM SINGH NAGAR,Turmeric,2010,Whole Year,3.0,7.0,uttarakhand,udam singh nagar,2.3333333333333335
Uttarakhand,UTTAR KASHI,Arhar/Tur,2010,Kharif,284.0,221.0,uttarakhand,uttar kashi,0.778169014084507
Uttarakhand,UTTAR KASHI,Horse-gram,2010,Kharif,839.0,772.0,uttarakhand,uttar kashi,0.9201430274135876
Uttarakhand,UTTAR KASHI,Maize,2010,Kharif,483.0,595.0,uttarakhand,uttar kashi,1.2318840579710144
Uttarakhand,UTTAR KASHI,Other Cereals & Millets,2010,Kharif,4896.0,5342.0,uttarakhand,uttar kashi,1.09109477124183
Uttarakhand,UTTAR KASHI,Other Kharif pulses,2010,Kharif,2081.0,2250.0,uttarakhand,uttar kashi,1.0812109562710235
